filename,baseline_mse,baseline_mae,baseline_psnr,baseline_ssim,baseline_lpips,baseline_inference_ms,noise_aware_mse,noise_aware_mae,noise_aware_psnr,noise_aware_ssim,noise_aware_lpips,noise_aware_inference_ms
000382.npy,0.0025789854116737843,0.039151884615421295,25.88551083260257,0.4687999076699875,0.7667263150215149,12.067300005583093,0.0025383057072758675,0.038758743554353714,25.95456047597615,0.4629732960947901,0.7795798182487488,11.755899991840124
000060.npy,0.00223241257481277,0.034722357988357544,26.512255491985957,0.6740300472629592,0.3163125514984131,12.521600001491606,0.0021867104806005955,0.03438520431518555,26.602087030405237,0.6672694389707595,0.3527761399745941,11.879300000146031
002214.npy,0.0004311104421503842,0.014178371988236904,33.65411439029935,0.8503752086524964,0.2065293788909912,70.9569000027841,0.0004304713220335543,0.01421155035495758,33.66055764637233,0.8487447481780053,0.22832676768302917,15.07320000382606
002671.npy,0.0028469928074628115,0.035736389458179474,25.456136375952887,0.7574965020021684,0.22717207670211792,17.080699995858595,0.002734237350523472,0.03448042273521423,25.631637843765684,0.7599390458566285,0.24755792319774628,16.68200000131037
000207.npy,0.006653865799307823,0.054877884685993195,21.769259597894024,0.7303955265447077,0.23996636271476746,19.911099996534176,0.006400523707270622,0.05380089581012726,21.937845174910613,0.741037084285751,0.2732016146183014,19.724400000995956
000401.npy,0.0008507253951393068,0.022335927933454514,30.70210595185021,0.7683801764387991,0.2657509744167328,23.262699993210845,0.0008998536504805088,0.023002412170171738,30.458281228283912,0.7606835706453323,0.3319445848464966,23.041799999191426
002254.npy,0.002731763757765293,0.03820390999317169,25.635568352359485,0.5657361724730595,0.3834801912307739,25.64859999984037,0.002100135665386915,0.03515252098441124,26.777526313973592,0.5763156999081391,0.398661345243454,25.44260000286158
001815.npy,0.003460159059613943,0.04330047219991684,24.609039270498997,0.7931909984537857,0.16829806566238403,29.944100009743124,0.0031870685052126646,0.041784461587667465,24.96608595648504,0.8072587362141129,0.15777337551116943,29.633699989062734
000308.npy,0.0005904770223423839,0.016250915825366974,32.28797008445356,0.903107648660183,0.15494132041931152,29.196200004662387,0.0005057066446170211,0.015338560566306114,32.96101325132432,0.9206012879632711,0.13138173520565033,28.789199990569614
001023.npy,0.0022139749489724636,0.03114144504070282,26.548272759190876,0.7596271249759793,0.2418273687362671,74.3308000091929,0.0019983486272394657,0.029979616403579712,26.993287418643863,0.7672066937537193,0.27740025520324707,72.98909999371972
001894.npy,0.0031316978856921196,0.03365185856819153,25.042201265512205,0.77706511379545,0.1692819893360138,71.45479999599047,0.002789734397083521,0.031013166531920433,25.544371666199595,0.8012012739201356,0.16218748688697815,71.1013000109233
002943.npy,0.0020726427901536226,0.034159742295742035,26.834755254463218,0.6197717752515707,0.44355690479278564,71.52969999879133,0.0020146118476986885,0.033737365156412125,26.95808609339627,0.6212473017637357,0.471614271402359,70.79339999472722
000751.npy,0.0028941482305526733,0.04058301821351051,25.384792595428177,0.7178174334041141,0.34778285026550293,12.334699989878573,0.0027733859606087208,0.039744749665260315,25.569896808346073,0.7249032748824935,0.37409839034080505,13.593199997558258
003184.npy,0.005819959100335836,0.05204128101468086,22.350800890989177,0.7926051394542684,0.19224198162555695,12.205799997900613,0.00548829510807991,0.050408948212862015,22.60562525551525,0.8023794235598296,0.21603992581367493,11.502599998493679
000574.npy,0.00041247240733355284,0.01411060057580471,33.84605098491724,0.9029583978314996,0.22756436467170715,11.791000011726283,0.000314102740958333,0.012727666646242142,35.02928274779398,0.9451894664418921,0.15062597393989563,11.487900002975948
001837.npy,0.0025950728449970484,0.03273802995681763,25.858504357374574,0.7445416759163104,0.21721887588500977,21.40319999307394,0.0025194224435836077,0.03191801533102989,25.986989860434768,0.7496995146294962,0.2409801483154297,21.17000000725966
003142.npy,0.00027276616310700774,0.012165378779172897,35.64209505081243,0.854074529709816,0.31594526767730713,25.241600000299513,0.0002467631420586258,0.011759715154767036,36.07719714969744,0.8610548416728974,0.31142935156822205,25.164299993775785
002931.npy,0.005665800534188747,0.055540576577186584,22.46738741668031,0.508258163627822,0.4678611755371094,27.535499990335666,0.005561383906751871,0.05552823841571808,22.54817117898046,0.4950697076502731,0.4925464391708374,28.718999994453043
000784.npy,0.0017838203348219395,0.025335734710097313,27.48648866102332,0.8164889777165278,0.16204608976840973,32.26380000705831,0.0016059898771345615,0.024231793358922005,27.942572272062964,0.8261632462927923,0.17474833130836487,31.940400003804825
001018.npy,0.0011070871260017157,0.022499851882457733,29.558182093543873,0.8071856989249178,0.23929545283317566,77.80389999970794,0.0009755361825227737,0.021094171330332756,30.10756597757759,0.8240692192308977,0.2157149612903595,77.43200000550132
000447.npy,0.0010305946925655007,0.02383752539753914,29.86912104128294,0.8061263998356164,0.3030717968940735,72.66649999655783,0.0010011889971792698,0.02342229336500168,29.994838981951602,0.8070236196863503,0.33418184518814087,72.32409999414813
001389.npy,0.0008165435865521431,0.02226657047867775,30.880206297503435,0.6755940128966867,0.606459379196167,12.224799997056834,0.0007149350130930543,0.021046120673418045,31.457334387851482,0.7009371019556523,0.5374550819396973,12.008100005914457
001649.npy,0.0008828922873362899,0.02039182372391224,30.54092277801269,0.8115833170442581,0.18669557571411133,12.145200002123602,0.0007998734945431352,0.01966308057308197,30.969786821161264,0.8222185420933962,0.19218844175338745,11.973999993642792
000248.npy,0.0015073971590027213,0.023100631311535835,28.21772325355283,0.8282107965624035,0.1654084026813507,12.484400009270757,0.0014354404993355274,0.02257511019706726,28.430148184069267,0.8345897713078857,0.18603789806365967,13.040199992246926
000403.npy,0.0014031968312337995,0.02561025694012642,28.528814155415457,0.7602706464882242,0.32220104336738586,19.54810001188889,0.0011526886373758316,0.023094456642866135,29.38287994739165,0.7996696753530838,0.35309916734695435,19.105300001683645
002646.npy,0.000533963437192142,0.01806221902370453,32.72488451097294,0.8772093273565919,0.25791290402412415,22.88020000560209,0.0005625294870696962,0.018755601719021797,32.49854696337307,0.8892266256227493,0.2890612483024597,22.535100011737086
002676.npy,0.0010595915373414755,0.025348395109176636,29.74861506922675,0.6922957851419821,0.4082428812980652,26.465799994184636,0.0010958872735500336,0.025809824466705322,29.60234086599999,0.6749581290557736,0.4820743203163147,26.548599998932332
002758.npy,0.005140426568686962,0.056099534034729004,22.89000817212993,0.27683790596453006,0.7377454042434692,29.009299993049353,0.00508674792945385,0.05577551946043968,22.9355981197618,0.2611127591028288,0.7446420788764954,28.73939998971764
000221.npy,0.004677189514040947,0.04447338357567787,23.300150020778393,0.6858434404766504,0.2755921185016632,76.44129999971483,0.004153461195528507,0.04277432709932327,23.815898525847246,0.6949456471307728,0.2921428978443146,75.90350000828039
001912.npy,0.008022012189030647,0.067795529961586,20.957166921194393,0.7648642400378771,0.2712383270263672,12.018499997793697,0.0074002668261528015,0.06518499553203583,21.307526083215546,0.7821801180548147,0.2833477258682251,12.069599993992597
001683.npy,0.001795556745491922,0.025198370218276978,27.45800853076441,0.9114841483563185,0.0779886469244957,12.091100012185052,0.0013009397080168128,0.022361842915415764,28.857428240245362,0.9255575309161655,0.07588755339384079,11.75050000892952
001734.npy,0.0004074381140526384,0.014280789531767368,33.89938341024052,0.8258180012133252,0.2952519655227661,12.127499998314306,0.0003650594735518098,0.013819696381688118,34.3763641943194,0.8327172531336546,0.29479196667671204,11.932199995499104
001451.npy,0.0004886476090177894,0.01694171316921711,33.11004248013692,0.8254353784816265,0.3874221742153168,25.507099999231286,0.00036156419082544744,0.01477706991136074,34.418145954516305,0.8573866687793732,0.29691728949546814,25.09260000078939
001765.npy,0.0015461388975381851,0.03123857080936432,28.107515255066254,0.44983722002149884,0.6728417873382568,27.834799999254756,0.0013824932975694537,0.029712243005633354,28.593369720457474,0.4603157716859579,0.649512767791748,27.474399990751408
002699.npy,0.003660019487142563,0.04733388498425484,24.36516635657153,0.34044084077958103,0.7632075548171997,75.63600000867154,0.0034619702491909266,0.04617312178015709,24.606766551342922,0.3384936696908877,0.7799512147903442,73.6627000005683
000397.npy,0.00310181500390172,0.0440896600484848,25.08384074493947,0.3312169185862271,0.7078676223754883,71.62679999601096,0.002991961780935526,0.04361123964190483,25.24043994692908,0.3271970452769203,0.7624917030334473,71.20669999858364
000386.npy,0.0058108228258788586,0.059078093618154526,22.35762374799561,0.4069819044566191,0.6317566633224487,71.01940001302864,0.005602741613984108,0.05831947922706604,22.515994339537304,0.4110689788652114,0.6537418365478516,70.9628999902634
000779.npy,0.0064325761049985886,0.061033137142658234,21.916150533952482,0.46248975428924327,0.4704805612564087,71.01699999475386,0.006245441734790802,0.05965134873986244,22.04436818771708,0.4497593958901299,0.4789621829986572,70.70510000630748
001667.npy,0.0038753910921514034,0.04324401915073395,24.116844637700105,0.6096308910595551,0.3931957483291626,12.120500003220513,0.003730730852112174,0.042627207934856415,24.28206076538938,0.6077709476434742,0.40888431668281555,11.853600008180365
001937.npy,0.002865548012778163,0.0426909476518631,25.427923197929573,0.31196892304095253,0.8431023359298706,12.21349999832455,0.0027613118290901184,0.04197218269109726,25.588845420816956,0.3101257826962471,0.8400987982749939,12.450100010028109
000995.npy,0.0006237570778466761,0.01975451409816742,32.04984515944419,0.6804822539892197,0.5345646739006042,72.11179999285378,0.0005540366983041167,0.018625929951667786,32.56461457917491,0.6877877709746361,0.5093221068382263,71.5821999910986
001936.npy,0.001650649355724454,0.026893943548202515,27.823451623301175,0.7322384484988861,0.30961424112319946,12.213299996801652,0.00182062026578933,0.02906857244670391,27.39780618115036,0.7106688384040519,0.37506288290023804,12.065900009474717
002360.npy,0.010094032622873783,0.06835091859102249,19.95935320978784,0.7069739549622555,0.2583102285861969,12.212100002216175,0.009540567174553871,0.06641563773155212,20.204258035136373,0.7197747629471309,0.2833597660064697,11.748400007491
002338.npy,0.0016630073077976704,0.032237906008958817,27.791058536882836,0.453857011670962,0.6651126146316528,23.262000002432615,0.0015549638774245977,0.03131755813956261,28.082796895270583,0.4535250911377072,0.6620068550109863,23.43099999416154
000541.npy,0.0003755575744435191,0.014791188761591911,34.2532346045864,0.8242235112705231,0.4241909086704254,28.32299999136012,0.00033009995240718126,0.013992706313729286,34.8135451708896,0.8375097474222183,0.40182408690452576,28.83789999759756
002978.npy,0.0015517750289291143,0.02678706869482994,28.091712395851186,0.7438666470218599,0.27031299471855164,77.85020000301301,0.0013633380876854062,0.025560297071933746,28.653964482340015,0.7533179354254007,0.2963443696498871,77.46429998951498
000877.npy,0.00030312046874314547,0.012917513027787209,35.1838471181413,0.8583293713285923,0.37316256761550903,12.272699997993186,0.00024893053341656923,0.011799681931734085,36.03921817631408,0.8798035295169353,0.31110575795173645,11.81650000216905
001988.npy,0.0005910891341045499,0.01438677404075861,32.28347065228387,0.9349132124997377,0.11818965524435043,12.16470000508707,0.0004773035761900246,0.012659478932619095,33.21205299955214,0.9593387599616051,0.08154894411563873,11.896699987119064
002740.npy,0.00112629821524024,0.023609917610883713,29.483466021856234,0.7811526198135763,0.2671990990638733,23.043799999868497,0.0010154899209737778,0.022798333317041397,29.93324371689736,0.792505273923547,0.26082685589790344,22.916000001714565
001140.npy,0.002015349455177784,0.025870855897665024,26.956496296366165,0.7763436089461112,0.26286447048187256,27.243099990300834,0.0018371132900938392,0.024976905435323715,27.358640643677674,0.7858733133244831,0.28259292244911194,57.18170000181999
000974.npy,0.0007267820765264332,0.017531320452690125,31.385957725695633,0.8613321591624021,0.129225954413414,74.08969999232795,0.0005882875411771238,0.016380243003368378,32.304103423581616,0.8654027666342259,0.14697566628456116,72.61010000365786
002105.npy,0.0006947016809135675,0.020182088017463684,31.582016561248608,0.7637785327611379,0.551470160484314,72.59029999841005,0.0005921967676840723,0.018757134675979614,32.27533948377949,0.7838764820721745,0.5511935353279114,72.22600000386592
002954.npy,0.0012320068199187517,0.021837880834937096,29.093868972087673,0.8607172977445694,0.1785466969013214,71.08809999772348,0.0009860650170594454,0.01957026496529579,30.06094412264364,0.889980002653433,0.14140452444553375,70.86190000700299
001353.npy,0.0008407070999965072,0.02284681238234043,30.75355301409858,0.7111353534613457,0.43058979511260986,12.376700004097074,0.0007898523472249508,0.02226327173411846,31.024540896394225,0.71450704205513,0.450580894947052,11.8365999951493
000128.npy,0.0007146851858124137,0.02067270502448082,31.458851935324276,0.7382765195558278,0.45060425996780396,18.282999997609295,0.0005916275549679995,0.019014079123735428,32.27951591301026,0.7670133050187826,0.39132407307624817,24.663399992277846
000276.npy,0.0002702783385757357,0.009578680619597435,35.68188743058604,0.9455715207355022,0.07425665110349655,74.85050000832416,0.00023798056645318866,0.008803430944681168,36.23458515774506,0.9522794348247051,0.07784279435873032,74.69220001075882
000937.npy,0.0010170231107622385,0.021445535123348236,29.926691273045762,0.7714424494069289,0.41965922713279724,71.69599999906495,0.0008536477107554674,0.019396793097257614,30.68721325932621,0.8081221460650713,0.36855465173721313,71.18280000577215
000241.npy,0.00038699741708114743,0.012988941743969917,34.12291919886339,0.9240963129016571,0.13423100113868713,17.080299992812797,0.00037268054438754916,0.013136126101016998,34.28663300327413,0.9509674907554388,0.08020910620689392,14.797999989241362
002584.npy,0.00194131163880229,0.025926265865564346,27.119047214990232,0.8420184240996428,0.16160550713539124,14.180000012856908,0.0018164216307923198,0.025396941229701042,27.407833179547566,0.8481155729443915,0.17702844738960266,14.135800010990351
002899.npy,0.005357041023671627,0.05497743934392929,22.7107500359756,0.652460461788985,0.24520999193191528,74.60680000076536,0.0051215034909546375,0.05373445898294449,22.90602531907098,0.668807144524388,0.26146402955055237,74.74099998944439
000290.npy,0.00534804817289114,0.05502533167600632,22.718046564652816,0.6558698136755717,0.3201921880245209,71.48889999371022,0.005022447556257248,0.05354386568069458,22.990845566186113,0.6680932297460747,0.3745027184486389,53.326499997638166
000029.npy,0.0031761080026626587,0.040183644741773605,24.981047396997425,0.753497866221767,0.19749638438224792,16.914099993300624,0.002922315616160631,0.03875782713294029,25.342728891965187,0.7632445412139688,0.20266717672348022,16.803400008939207
003168.npy,0.0009882745798677206,0.022090408951044083,30.051223536257478,0.7399261152380705,0.34430065751075745,17.001699990942143,0.0009458735585212708,0.021768750622868538,30.241669067012637,0.7429068810515403,0.3673567771911621,16.60529999935534
002410.npy,0.006533510982990265,0.05406330153346062,21.848533552196603,0.6755273802730609,0.28289416432380676,73.81329999770969,0.0062762415036559105,0.052710164338350296,22.02300361363068,0.6878255120327985,0.30845412611961365,73.81790000363253
000942.npy,0.0003299141535535455,0.013266278430819511,34.815990522092626,0.8892515363523961,0.18379607796669006,12.267700003576465,0.000287302682409063,0.01245503406971693,35.41660318830323,0.9075994832692146,0.17433907091617584,11.949099993216805
002268.npy,0.002023851964622736,0.030539322644472122,26.938212686607464,0.8523243856715842,0.16273441910743713,12.329699995461851,0.0019027057569473982,0.029747264459729195,27.206283811565136,0.8570728707257453,0.1548786461353302,11.833999989903532
002409.npy,0.0071065048687160015,0.05683344230055809,21.483439210778087,0.6651592390562371,0.26895642280578613,72.00390000070911,0.006854132749140263,0.05550018697977066,21.640474882072272,0.680387400949032,0.29523611068725586,71.67509999999311
000086.npy,0.012383272871375084,0.07419076561927795,19.071645187918286,0.7028513760007248,0.2607046067714691,14.972499993746169,0.011640891432762146,0.07189955562353134,19.340137678067432,0.7196178021061271,0.2642906904220581,14.738199999555945
001384.npy,0.016709255054593086,0.08546074479818344,17.770428891630576,0.6071844890480957,0.2538868188858032,15.05889999680221,0.015983974561095238,0.08389188349246979,17.96315182956613,0.6117880749366067,0.2771756052970886,14.588899997761473
000262.npy,0.001748155802488327,0.02442052587866783,27.574198637232534,0.8253233571790112,0.1710037887096405,73.21059999230783,0.0016108194831758738,0.023432010784745216,27.929531005231848,0.8336161531158583,0.19372177124023438,72.7857000019867
000920.npy,0.0019693896174430847,0.026585981249809265,27.056683454777698,0.8307609333338662,0.20305845141410828,12.197099989862181,0.001781857805326581,0.025044921785593033,27.491269681299343,0.846098920771122,0.2203768640756607,11.87509999726899
001015.npy,0.0011896215146407485,0.02123487927019596,29.245911881710775,0.8511250900074243,0.22253680229187012,12.246400001458824,0.001201613456942141,0.0231245756149292,29.202352029435556,0.864653485743925,0.19036629796028137,11.884500010637566
000495.npy,0.003693820210173726,0.04825957491993904,24.325242679201775,0.2681959222128829,0.9028287529945374,71.8159999960335,0.003625843906775117,0.04785976931452751,24.40590893525529,0.2647922073940337,0.9019630551338196,68.45790000807028
001849.npy,0.0009248292772099376,0.023719221353530884,30.339384126803402,0.6961215269269347,0.39602699875831604,14.706099987961352,0.0009679010836407542,0.02420392632484436,30.14169008711523,0.6915499107986093,0.4349745810031891,14.483199993264861
002119.npy,0.009409105405211449,0.07059285044670105,20.264516693455896,0.5748361543593097,0.3673337996006012,14.605200005462393,0.009072788059711456,0.06950689852237701,20.42259203826545,0.5780697891583855,0.3887466788291931,14.17020001099445
001794.npy,0.0054544005542993546,0.046694159507751465,22.632529668406146,0.5902162819726653,0.30332911014556885,72.6318000088213,0.004959865473210812,0.04489750415086746,23.045301230563744,0.6067395260338252,0.3196779787540436,72.73129999521188
001529.npy,0.0008590578800067306,0.022297587245702744,30.6597755749312,0.6749235861165523,0.41573816537857056,12.168300003395416,0.000817696622107178,0.02188883349299431,30.8740777627121,0.6737444691207409,0.43478548526763916,12.25660000636708
003172.npy,0.0010289535857737064,0.023710038512945175,29.876041940525802,0.7612936523860022,0.35553333163261414,12.277500005438924,0.0010435670847073197,0.02419905737042427,29.81479637139968,0.7569524123203405,0.4340599477291107,11.905299994396046
002751.npy,0.0028550659772008657,0.039776042103767395,25.44383858728553,0.6664056846288443,0.29250338673591614,71.80169998900965,0.002655516378581524,0.03827212005853653,25.758510341934336,0.6768493589332104,0.3379887342453003,71.55760000750888
001634.npy,0.0011276645818725228,0.026601368561387062,29.478200395033276,0.6342032772147655,0.5001959800720215,71.38030001078732,0.0010792860994115472,0.026114407926797867,29.668633955824543,0.6330991516531705,0.5067844986915588,71.27290000789799
001276.npy,0.0039926981553435326,0.04327477514743805,23.987335608428552,0.7866893103117971,0.192003533244133,11.885800005984493,0.0036631205584853888,0.041742950677871704,24.361487966012078,0.7987699952339865,0.20778676867485046,11.577800003578886
002920.npy,0.01074410229921341,0.07438109815120697,19.68829865077219,0.6846025745484419,0.26368606090545654,12.693900003796443,0.010363026522099972,0.07264862209558487,19.845133814948547,0.6984577047837586,0.29032790660858154,11.823599998024292
000823.npy,0.00021008758631069213,0.0096274483948946,36.775996056766914,0.9064968881049156,0.12977522611618042,21.72910000081174,0.00019446757505647838,0.009476693347096443,37.11152811019627,0.8969380127983093,0.1429865062236786,21.557700005359948
002825.npy,0.004676673095673323,0.048827920109033585,23.300629899337725,0.5454609365180377,0.4495566487312317,26.807799993548542,0.004593813791871071,0.04837994650006294,23.37826606534898,0.550921516698345,0.4429178833961487,26.960400005918927
002208.npy,0.00630035437643528,0.059040602296590805,22.006350484148484,0.489469646410035,0.4587099552154541,76.04519999586046,0.006139426026493311,0.058728888630867004,22.11872216129661,0.4905767887007864,0.4829486310482025,75.83940000040457
000867.npy,0.004835185594856739,0.054845817387104034,23.15586812269876,0.2910995969757871,0.829135537147522,71.80440000956878,0.004736772738397121,0.05445587635040283,23.24517438973363,0.28206599079446576,0.8490040302276611,71.31800000206567
001733.npy,0.0004936597542837262,0.015523409470915794,33.06572328845862,0.8123548536152839,0.2882642447948456,14.895300002535805,0.0004299733554944396,0.014880377799272537,33.66558478447335,0.8211151265290231,0.2986539900302887,14.601800008676946
002484.npy,0.0003388102923054248,0.012912405654788017,34.70043397098151,0.9261183863024711,0.09446223825216293,14.948500000173226,0.000313062482746318,0.012246509082615376,35.04368980378905,0.934656019534111,0.09095120429992676,14.754099989659153
002161.npy,0.005153702571988106,0.053451068699359894,22.87880620929252,0.6368544701930985,0.29352879524230957,24.525999993784353,0.0048819538205862045,0.05236183851957321,23.114063572660957,0.648160734447319,0.3327018916606903,25.43189999414608
001085.npy,0.0006238942733034492,0.015604328364133835,32.04888988963553,0.9130449182723537,0.09274335205554962,35.92110000317916,0.00048086291644722223,0.01427849568426609,33.1797871756296,0.9163165988128931,0.10507810115814209,36.71000000031199
000676.npy,0.006976618431508541,0.04788805916905403,21.56355039294125,0.8271670486557484,0.13991305232048035,75.07770000665914,0.0060648610815405846,0.0444706529378891,22.171791549664963,0.8425991755638309,0.14025810360908508,74.76190000306815
002251.npy,0.0016170056769624352,0.029840713366866112,27.912884554400897,0.8467622710968442,0.15518900752067566,71.95109999156557,0.0015144688077270985,0.029043519869446754,28.19739671299089,0.8524823362453953,0.1601485162973404,71.69250000151806
001946.npy,0.002624622080475092,0.03402767330408096,25.809332437942587,0.7855393773978651,0.22615480422973633,14.881399998557754,0.0024141950998455286,0.03223826736211777,26.17227646882506,0.8004228636807408,0.21712371706962585,14.445499997236766
002702.npy,0.0003631362342275679,0.014622099697589874,34.39930398827186,0.844641421438694,0.23958423733711243,14.799199998378754,0.00035569927422329783,0.01457939948886633,34.48917010363381,0.8451097035021782,0.2699867784976959,14.358300002641045
000525.npy,0.0009329908061772585,0.02396014705300331,30.301226287968387,0.6382974625092447,0.4480317234992981,72.71130000299308,0.0008518373360857368,0.023030681535601616,30.69643329841216,0.6532201890702247,0.4157336950302124,72.39169999957085
000515.npy,0.01853599026799202,0.09646003693342209,17.31984203837243,0.5608976263849035,0.2731696367263794,71.5998999949079,0.017636777833104134,0.09409700334072113,17.53580748182474,0.5815489152390726,0.2960432171821594,71.14340001135133
002181.npy,0.001307623228058219,0.02666783146560192,28.8351736611885,0.8388811499897688,0.1444104015827179,12.370500000542961,0.0011730827391147614,0.02562955766916275,29.30671362970166,0.8485166342425943,0.15616202354431152,11.989599996013567
000283.npy,0.0027449631597846746,0.029543280601501465,25.614634842714036,0.8415464547529705,0.2164776474237442,12.283099989872426,0.00254624942317605,0.02877184934914112,25.94099088923221,0.8519306492342819,0.23174923658370972,12.037799999234267
001990.npy,0.0006279647350311279,0.018096428364515305,32.02064724251809,0.8449297746117115,0.4135631322860718,71.78019999992102,0.00047946954146027565,0.015791768208146095,33.192389859845576,0.8892276290164292,0.3275904655456543,71.53380000090692
000350.npy,0.001958671025931835,0.031577665358781815,27.080384678894877,0.7249763345843591,0.16192904114723206,14.978799998061731,0.0017231613164767623,0.03012142702937126,27.636740546039928,0.7304611958526372,0.1852770745754242,14.617299995734356
003139.npy,0.004060597158968449,0.04290498048067093,23.914101344944534,0.7363053411165783,0.24615709483623505,15.025900007458404,0.003777140751481056,0.04141388460993767,24.228368346527013,0.7471022539191614,0.29585060477256775,14.886399992974475
003083.npy,0.0016681246925145388,0.028527386486530304,27.777715186969,0.7375932305459716,0.27168184518814087,72.8740999911679,0.001491740345954895,0.02741120383143425,28.26306784033551,0.7503419397485238,0.26562339067459106,72.70030000654515
000986.npy,0.0017792340368032455,0.027206875383853912,27.497669048382125,0.8012524220247031,0.2950800657272339,71.37049999437295,0.001757957972586155,0.02836356684565544,27.549915068489575,0.815974300592714,0.2883620858192444,49.1432000126224
000237.npy,0.0024355382192879915,0.037539444863796234,26.134050450476213,0.7779221645438112,0.237004816532135,14.68110000132583,0.0022419248707592487,0.03596389293670654,26.493789289634503,0.7923420744249848,0.23711328208446503,14.104999994742684
000980.npy,0.005964400712400675,0.05234720557928085,22.244332072480653,0.6121871179066766,0.281958669424057,14.53369999944698,0.00520037766546011,0.04926585406064987,22.839650863392436,0.6447011274819225,0.257783979177475,14.727000001585111
001259.npy,0.000361759914085269,0.012104365043342113,34.41579517424094,0.9184975789712966,0.2988240718841553,32.55039999203291,0.00027286639669910073,0.00956648401916027,35.640499231201545,0.9516304244653099,0.17730329930782318,32.0726000063587
001486.npy,0.000599187274929136,0.01676691323518753,32.224374296773554,0.8771913472805489,0.22556644678115845,74.50790000439156,0.0004960730439051986,0.015482843853533268,33.044543224718744,0.8998842900869548,0.20134806632995605,74.24590000300668
000458.npy,0.003777947975322604,0.038594186305999756,24.227440233641033,0.6620779578280471,0.30859634280204773,12.108700000680983,0.00338422367349267,0.037608399987220764,24.705409678084838,0.6615956973088346,0.3350728154182434,12.034500003210269
000079.npy,0.0005429289885796607,0.01732463389635086,32.65256953197764,0.8047634299538732,0.2853134870529175,12.359800006379373,0.0004999602097086608,0.01686926558613777,33.01064524772662,0.8117337009717226,0.32520827651023865,11.929999993299134
002001.npy,0.0014380374923348427,0.029817387461662292,28.42229793692615,0.497522967846632,0.6061111688613892,71.82490000559483,0.001407300354912877,0.029380060732364655,28.516132108326392,0.4916164082262516,0.642964243888855,63.9493000053335
001327.npy,0.0039022897835820913,0.038235973566770554,24.086804711284188,0.7846076095082648,0.20117151737213135,15.725899997050874,0.0036581959575414658,0.03701552748680115,24.36733030918116,0.7943739028639974,0.2247748076915741,15.526999995927326
002453.npy,0.0021218450274318457,0.035335615277290344,26.732863422471958,0.8304074787451169,0.13449561595916748,15.807300005690195,0.00204270938411355,0.03459882736206055,26.897934276018937,0.8396855068884902,0.13108547031879425,15.76349999231752
000002.npy,0.0006136581068858504,0.018223578110337257,32.12073503566485,0.8667689152275324,0.14097590744495392,29.151199996704236,0.0005931803025305271,0.01791614294052124,32.26813259791576,0.871520851063624,0.1650499552488327,29.119400001945905
002172.npy,0.002304454566910863,0.030604947358369827,26.37431840075176,0.7821117268177978,0.2832377254962921,33.95129999262281,0.0023170881904661655,0.030662236735224724,26.350574454046924,0.7769207059221491,0.2980075180530548,35.95610000775196
002209.npy,0.004055927041918039,0.048192135989665985,23.919098758263715,0.6481269759455999,0.24620331823825836,82.85560000513215,0.0037445840425789356,0.04647938162088394,24.265964093838047,0.660888597175835,0.2593517005443573,78.67310001165606
000661.npy,0.0006325581343844533,0.0196591317653656,31.98899571037725,0.7252061335721016,0.3952527940273285,12.151400005677715,0.0005795928882434964,0.01885828748345375,32.36876941494146,0.7324003279271126,0.3990764319896698,11.730600002920255
001531.npy,0.0008577544940635562,0.02249310538172722,30.66637014282461,0.6639132900063293,0.45466846227645874,12.228999999933876,0.0008466379949823022,0.022324124351143837,30.72302242147007,0.6587254935108274,0.4719635248184204,12.310799997067079
003053.npy,0.0012211950961500406,0.026282135397195816,29.13214914268532,0.7657192346185466,0.266221821308136,20.575400005327538,0.0011766166426241398,0.025707142427563667,29.293650570589914,0.7691892951345444,0.29517263174057007,20.25429999048356
003174.npy,0.0012524788035079837,0.021451547741889954,29.022296458776623,0.8539062340443917,0.32403960824012756,24.030499989748932,0.0011852055322378874,0.020015977323055267,29.262063291235204,0.8765522762698159,0.27182167768478394,23.864799994044006
