filename,sigma,mse,mae,psnr_db,ssim,inference_ms
001815.npy,0.03,0.002552023623138666,0.03846380114555359,25.931153664651177,0.8564381985885203,12.21350000014354
000308.npy,0.03,0.0009261038503609598,0.02211860939860344,30.333403296540872,0.9472488585271835,12.480200000027253
001023.npy,0.03,0.0020201492588967085,0.03172192722558975,26.946165461833967,0.7419878124409914,12.0972000004258
001894.npy,0.03,0.00262609776109457,0.03575877100229263,25.80689135393039,0.8478167607053518,12.110200000279292
002943.npy,0.03,0.0023628375492990017,0.03760651499032974,26.265661773670274,0.6268008540441989,12.616799999705108
000751.npy,0.03,0.002724702935665846,0.03974006325006485,25.64680838550067,0.7134605944842101,11.898400000063702
003184.npy,0.03,0.0051797786727547646,0.05169728398323059,22.856888272205076,0.7867933472058773,12.549699999908626
000574.npy,0.03,0.002834548242390156,0.05244994908571243,25.475161298431477,0.9650598721131086,12.096600000404578
001837.npy,0.03,0.0023368136025965214,0.032351262867450714,26.31375917783845,0.7500610262536407,11.840399999528017
003142.npy,0.03,0.00041250570211559534,0.015371358022093773,33.845700525094436,0.8109272338356972,12.017999999443418
002931.npy,0.03,0.005954021122306585,0.05960973724722862,22.251896305034276,0.45132049872884156,11.962100000346254
000784.npy,0.03,0.0019399437587708235,0.03144463524222374,27.12210859309609,0.8192122395792901,11.958800000684278
001018.npy,0.03,0.000859870866406709,0.02069733291864395,30.655667746580498,0.8641940146460533,12.19039999978122
000447.npy,0.03,0.001234634779393673,0.02682589739561081,29.084614856539226,0.825855174151659,13.716200000089884
001389.npy,0.03,0.001119712833315134,0.02693234011530876,29.50893346181459,0.732406895620823,11.952699999710603
001649.npy,0.03,0.0006879859138280153,0.019220968708395958,31.62420458088642,0.8429054175052643,11.856400000397116
000248.npy,0.03,0.0020939763635396957,0.03292381018400192,26.79028250713147,0.8152162170395851,12.405500000568281
000403.npy,0.03,0.002378796925768256,0.04291262477636337,26.23642627257255,0.8352665396214723,11.806299999989278
002646.npy,0.03,0.001667328760959208,0.03589241951704025,27.779787486251518,0.9129616435728073,11.951700000281562
002676.npy,0.03,0.0023650862276554108,0.04104223474860191,26.261530164461693,0.6697699644435644,12.127999999393069
002758.npy,0.03,0.005864244885742664,0.06030655652284622,22.31787896297705,0.20720785546314716,12.17980000001262
000221.npy,0.03,0.00400998629629612,0.04467463120818138,23.968570763978878,0.6951526060300656,12.31389999975363
001912.npy,0.03,0.006079801358282566,0.059773001819849014,22.161106115658615,0.8054645250198841,12.28739999987738
001683.npy,0.03,0.0014046087162569165,0.024067167192697525,28.524446312513337,0.9290912437956482,12.250100000528619
001734.npy,0.03,0.00047350290697067976,0.016484083607792854,33.24677328726249,0.7927068797278404,12.229199999637785
001451.npy,0.03,0.0014331808779388666,0.0336015559732914,28.43699000315601,0.87063751603508,12.221099999806029
001765.npy,0.03,0.0019520684145390987,0.03565886989235878,27.095049476309704,0.4613008770005703,12.180000000626023
002699.npy,0.03,0.003612443571910262,0.04762411117553711,24.421989345860304,0.3008679859391451,12.038699999720848
000397.npy,0.03,0.005173409357666969,0.05879788473248482,22.86223144993539,0.32353653029328583,11.86649999999645
000386.npy,0.03,0.005174609366804361,0.05723118036985397,22.861224154165217,0.38942172823566196,11.736499999642547
000779.npy,0.03,0.007042260840535164,0.061743468046188354,21.522879155573655,0.4048192585242242,11.969199999839475
001667.npy,0.03,0.004281881731003523,0.04779578000307083,23.68365350515714,0.5805310873921299,12.120999999751803
001937.npy,0.03,0.0032583216670900583,0.04575471580028534,24.87006052601621,0.2974548530292511,13.714300000174262
000995.npy,0.03,0.0010745940962806344,0.02672281116247177,29.687555546837782,0.6915302996196747,12.143599999944854
001936.npy,0.03,0.003362170187756419,0.050591811537742615,24.733803003442482,0.7258235229980275,12.066000000231725
002360.npy,0.03,0.008856041356921196,0.0654485747218132,20.527603173656562,0.7286334066957534,12.051699999574339
002338.npy,0.03,0.002044775290414691,0.036329180002212524,26.89354417719544,0.4448844726219177,12.030199999571778
000541.npy,0.03,0.0008128284243866801,0.02272012084722519,30.900011087451333,0.8339426172528267,11.996400000498397
002978.npy,0.03,0.001520195510238409,0.028174076229333878,28.181005365304166,0.7175947905884981,11.96799999979703
000877.npy,0.03,0.0003105967480223626,0.013730929233133793,35.07803094383411,0.8974255595579147,12.043600000652077
001988.npy,0.03,0.002581227570772171,0.04892762750387192,25.88173687351629,0.9747366754660607,12.416300000040792
002740.npy,0.03,0.0017586639150977135,0.03378067538142204,27.548171220880434,0.8024745491893291,12.79919999979029
001140.npy,0.03,0.0016903724754229188,0.026994314044713974,27.720175837813134,0.7967761000211323,12.920799999847077
000974.npy,0.03,0.000780611124355346,0.020168699324131012,31.075652883845667,0.8219305702955723,12.712800000372226
002105.npy,0.03,0.002378755249083042,0.04506867006421089,26.23650233444586,0.8088771261396408,12.584600000081991
002954.npy,0.03,0.0013056304305791855,0.02716807648539543,28.84179738789541,0.9197404624801874,12.410400000590016
001353.npy,0.03,0.001207456924021244,0.02772887423634529,29.181283811492374,0.7174586763763428,12.665700000070501
000128.npy,0.03,0.0012634634040296078,0.02944186143577099,28.984373334158228,0.8013490045547486,12.502900000072259
000276.npy,0.03,0.0005720744375139475,0.017460929229855537,32.425474667275296,0.8370299890198708,12.615799999366573
000937.npy,0.03,0.0009158285683952272,0.02249450422823429,30.381858218148892,0.8628343067786693,12.429399999746238
000241.npy,0.03,0.002583628287538886,0.04922002553939819,25.87769995226225,0.9748800689268112,12.435199999345059
002584.npy,0.03,0.0019584260880947113,0.028649073094129562,27.080928015848514,0.8151573547924608,12.244900000041525
002899.npy,0.03,0.004463392309844494,0.05007583647966385,23.503349539900515,0.6756684752549529,12.157399999523477
000290.npy,0.03,0.004437961615622044,0.05138670653104782,23.52816449498649,0.6758828945400714,12.11059999968711
000029.npy,0.03,0.002380526624619961,0.03669708967208862,26.23326975777367,0.8061015982544422,12.019300000247313
003168.npy,0.03,0.0016259347321465611,0.0313333123922348,27.888968759576912,0.7254158122396469,11.953100000027916
002410.npy,0.03,0.005769486539065838,0.05148446559906006,22.38862822576467,0.6852627859505117,12.11189999958151
000942.npy,0.03,0.0010257142130285501,0.026517612859606743,29.889736252161153,0.8857798003947734,12.412799999765411
002268.npy,0.03,0.0017557271057739854,0.029286596924066544,27.55542984502428,0.8648385431975341,12.505899999268877
002409.npy,0.03,0.005858100485056639,0.051746513694524765,22.322432210781415,0.688688018399626,12.279399999897578
000086.npy,0.03,0.010914981365203857,0.077519491314888,19.61977016086656,0.7366434864738732,12.269199999536795
001384.npy,0.03,0.01443502027541399,0.08551168441772461,18.405826207751982,0.6210868833772842,12.201599999571044
000262.npy,0.03,0.0015243683010339737,0.02638128586113453,28.16910073179695,0.8103049041380882,12.233999999807565
000920.npy,0.03,0.0016792977694422007,0.02744833566248417,27.748722727842797,0.8122339381023645,12.116700000660785
001015.npy,0.03,0.0032410097774118185,0.04948285222053528,24.893196636243044,0.8635536943979226,12.09270000072138
000495.npy,0.03,0.004211440682411194,0.05181266739964485,23.755692922420437,0.2445556141256094,12.291499999264488
001849.npy,0.03,0.001825830084271729,0.0348237007856369,27.385396543472652,0.698056576745987,12.11310000053345
002119.npy,0.03,0.008660754188895226,0.07081038504838943,20.62444302329764,0.5739557510135174,12.163000000327884
001794.npy,0.03,0.005153833422809839,0.05437851324677467,22.878695995639966,0.6240589644749239,11.99960000030842
001529.npy,0.03,0.0009069995721802115,0.023158524185419083,30.423929475253896,0.673808519796133,12.056800000209478
003172.npy,0.03,0.0026336153969168663,0.04443801939487457,25.794476247383166,0.776239635307014,11.872500000208674
002751.npy,0.03,0.002645435743033886,0.039159566164016724,25.77502779634379,0.6689163093481064,11.983600000348815
001634.npy,0.03,0.001526550156995654,0.03137288987636566,28.162889394627356,0.6381839341328144,12.195100000099046
001276.npy,0.03,0.003279987256973982,0.04027757793664932,24.84127868855513,0.8082783411544487,12.32479999998759
002920.npy,0.03,0.009272262454032898,0.0704272985458374,20.32814307675595,0.7123953538843244,12.486700000408746
000823.npy,0.03,0.0005403782706707716,0.0195876844227314,32.673021135652775,0.6713205291540623,12.367600000288803
002825.npy,0.03,0.005252321250736713,0.05458955094218254,22.796486950976593,0.516532280108422,12.146500000199012
002208.npy,0.03,0.006686962675303221,0.06574022024869919,21.747710922990557,0.4541831404338237,12.309700000514567
000867.npy,0.03,0.005433514714241028,0.059271879494190216,22.649191922268162,0.23035990107512475,12.216600000101607
001733.npy,0.03,0.0006194739835336804,0.01832522451877594,32.07976924058354,0.7861577686548233,12.191400000119756
002484.npy,0.03,0.0004078978090547025,0.015007752925157547,33.8944860719318,0.9256133749289512,12.210600000798877
002161.npy,0.03,0.004300953820347786,0.05088116228580475,23.66435216740799,0.647143855743967,12.171200000011595
001085.npy,0.03,0.0006513994303531945,0.019607946276664734,31.861526332371675,0.8296750772383213,11.940899999899557
000676.npy,0.03,0.005434648133814335,0.04623115062713623,22.648285906849686,0.784506380107075,12.600799999745504
002251.npy,0.03,0.0012670833384618163,0.026958022266626358,28.971948208614013,0.880287914050579,12.018800000078045
001946.npy,0.03,0.002535084029659629,0.03744245320558548,25.96007625977453,0.8105957293319702,11.983999999756634
002702.npy,0.03,0.00041533238254487514,0.015935875475406647,33.816042269603855,0.8501453680095673,12.301499999921361
000525.npy,0.03,0.0010905598755925894,0.02655947394669056,29.623504735642364,0.6751340946650505,12.370599999485421
000515.npy,0.03,0.015539511106908321,0.09583660215139389,18.0856264552263,0.5898474179912452,12.218899999425048
002181.npy,0.03,0.0018626032397150993,0.035985011607408524,27.29879644132439,0.8637777899680138,12.31539999935194
000283.npy,0.03,0.002704647835344076,0.034389927983284,25.678892903773892,0.8548797323848679,12.324199999966368
001990.npy,0.03,0.0009899534052237868,0.02685794234275818,30.04385227263638,0.9608395219392777,12.31999999981781
000350.npy,0.03,0.0019025638466700912,0.03369764983654022,27.206607488147398,0.7182289762522578,12.43239999985235
003139.npy,0.03,0.0032080356031656265,0.03964807093143463,24.937608453250668,0.7601689891552106,12.346200000138197
003083.npy,0.03,0.0014920528046786785,0.02856701985001564,28.262158180840707,0.8074431499205604,12.400499999785097
000986.npy,0.03,0.0036192804109305143,0.05363726615905762,24.413777397267296,0.8102199987971783,12.16130000011617
000237.npy,0.03,0.0019488087855279446,0.03359546512365341,27.10230801020982,0.8113929126355648,13.666099999682046
000980.npy,0.03,0.004656088538467884,0.04806957766413689,23.319787935484662,0.6524805341517925,13.937600000645034
001259.npy,0.03,0.000973855028860271,0.02857895940542221,30.11505679418191,0.9743737985256911,13.896899999963352
001486.npy,0.03,0.00125195924192667,0.027878863736987114,29.024098136808693,0.913044691010952,13.941899999736052
000458.npy,0.03,0.003219082485884428,0.03819209337234497,24.922678904444176,0.6557462699413001,13.82499999999709
000079.npy,0.03,0.0005184137262403965,0.017759399488568306,32.85323534056498,0.7990501546678543,14.447399999880872
002001.npy,0.03,0.002016030251979828,0.03505570814013481,26.95502917122571,0.48506533100390437,17.72880000044097
001327.npy,0.03,0.003359668655321002,0.03750019893050194,24.737035567489492,0.781679372065301,17.683600000054867
002453.npy,0.03,0.0013755972031503916,0.0292873103171587,28.615087499262096,0.8930229288945198,17.730599999595142
000002.npy,0.03,0.00065516063477844,0.019309675320982933,31.836522280573995,0.8809820571947098,18.321499999728985
002172.npy,0.03,0.0024881591089069843,0.03349841386079788,26.041218830018607,0.7732294317324608,21.431299999676412
002209.npy,0.03,0.0032140742987394333,0.043661586940288544,24.929440730469295,0.6605886863681991,21.66419999957725
000661.npy,0.03,0.001696850173175335,0.03443475812673569,27.703565298273162,0.7348029585900306,21.628299999974843
001531.npy,0.03,0.0009898750577121973,0.024379007518291473,30.04419599678164,0.6568562549102306,22.55239999976766
003053.npy,0.03,0.0011628846405074,0.026301387697458267,29.344633467599746,0.7713532709476948,24.697300000298128
003174.npy,0.03,0.001263643498532474,0.025259170681238174,28.9837542688996,0.912745460519135,24.837499999193824
002494.npy,0.03,0.005855954717844725,0.059928975999355316,22.32402275390009,0.6036506662235483,24.70610000000306
003019.npy,0.03,0.001999113243073225,0.03591419756412506,26.991626328538935,0.44031039169859887,26.50999999968917
002617.npy,0.03,0.0023350236006081104,0.03257226571440697,26.3170872362077,0.7067410752587915,26.683699999921373
001222.npy,0.03,0.0013133236207067966,0.02536660060286522,28.816282627897053,0.8428219562258721,26.584100000036415
002561.npy,0.03,0.0021948206704109907,0.03303605318069458,26.58600947779998,0.7770652457163632,27.55749999960244
000435.npy,0.03,0.0008592194644734263,0.0215013325214386,30.65895887515825,0.7396854375622273,27.93400000064139
002079.npy,0.03,0.002008273033425212,0.03341302275657654,26.971772496764586,0.8874588883422613,27.81310000045778
000731.npy,0.03,0.0015441179275512695,0.030732935294508934,28.113195463196647,0.780940563621521,28.16530000018247
002050.npy,0.03,0.0004539540968835354,0.015365298837423325,33.429880446120535,0.8645419997878074,28.318399999989197
001078.npy,0.03,0.0022201379761099815,0.03637968748807907,26.536200209361485,0.6454209549872876,28.468500000599306
002947.npy,0.03,0.003442517714574933,0.04479203000664711,24.63123809288042,0.7014199433311225,28.73020000060933
002957.npy,0.03,0.0023396709002554417,0.03589199110865593,26.308452597294668,0.6987608770535811,28.48180000000866
000013.npy,0.03,0.004703049547970295,0.056041739881038666,23.27620441973217,0.9215648031060696,28.43840000059572
001858.npy,0.03,0.0017016109777614474,0.03547391667962074,27.691396943172293,0.914579423069477,28.75430000040069
000647.npy,0.03,0.0034053162671625614,0.04562922567129135,24.678425135982547,0.6110566172339469,28.405199999724573
001780.npy,0.03,0.0034704338759183884,0.0550215020775795,24.596162143987538,0.7962836922044754,28.57730000050651
001202.npy,0.03,0.001795274787582457,0.02997204102575779,27.45869059430791,0.663156182400763,28.504000000793894
003198.npy,0.03,0.0020297945011407137,0.029708772897720337,26.92547914091974,0.7382310156108509,28.474199999436678
003159.npy,0.03,0.00202283076941967,0.03596596419811249,26.940404158730885,0.4285295088071823,28.51809999992838
002625.npy,0.03,0.003282769350335002,0.0459420308470726,24.837596220654778,0.4402841258561611,28.35899999990943
001092.npy,0.03,0.0023534325882792473,0.033956728875637054,26.28298212046909,0.8575231711346805,28.18580000075599
002199.npy,0.03,0.000535643775947392,0.017124956473708153,32.711239036374586,0.8327843544056416,28.282799999942654
002792.npy,0.03,0.0022539705969393253,0.042268022894859314,26.47051790792947,0.8659692171237469,27.98259999963193
000469.npy,0.03,0.0041452678851783276,0.04436776787042618,23.824473975359773,0.6384781017509643,27.76499999981752
002952.npy,0.03,0.0026004742830991745,0.03417384251952171,25.84947421847319,0.792081660816215,27.796899999884772
002786.npy,0.03,0.0021623289212584496,0.03679175674915314,26.65078238687448,0.7967456440558434,27.808799999547773
000047.npy,0.03,0.004169892519712448,0.04935827478766441,23.798751156105183,0.7022040673840642,27.566400000068825
002266.npy,0.03,0.0017373596783727407,0.0236591137945652,27.601102520717973,0.8475677665510922,27.511399999639252
001029.npy,0.03,0.0016828655498102307,0.03586282208561897,27.7395056828625,0.8700070437231063,27.385100000174134
002167.npy,0.03,0.0014175326796248555,0.032728828489780426,28.484668997585942,0.8606036169161797,27.2992999998678
001917.npy,0.03,0.0024715918116271496,0.03527688980102539,26.070232807751232,0.7406073523614407,27.2568999998839
002440.npy,0.03,0.0014429225120693445,0.02871900424361229,28.407569713181466,0.870236326871276,27.109599999675993
001563.npy,0.03,0.0027740588411688805,0.040076807141304016,25.56884311914198,0.879035945081234,26.906400000370922
001576.npy,0.03,0.0021998791489750147,0.03317033126950264,26.576012009390166,0.799126645955544,26.876200000515382
000260.npy,0.03,0.0023657004348933697,0.03416631370782852,26.260402442841166,0.7576689929224253,26.872399999774643
002442.npy,0.03,0.0010473811998963356,0.024680355563759804,29.798952065269113,0.8815173093595505,26.599099999657483
001729.npy,0.03,0.0105860885232687,0.08027304708957672,19.752644801845687,0.6077686919026375,26.557799999864073
002787.npy,0.03,0.0019768797792494297,0.034980639815330505,27.040197258820548,0.7889093466188908,26.59640000001673
000655.npy,0.03,0.0018436132231727242,0.02799949236214161,27.3433019425027,0.7703605184512138,26.05799999946612
002570.npy,0.03,0.0021887989714741707,0.03734530508518219,26.597940888357996,0.48841772373247144,26.00780000011582
000626.npy,0.03,0.06871160119771957,0.22308963537216187,11.62969929740141,0.2508118136616992,26.102599999831
000449.npy,0.03,0.0006801591953262687,0.01972791738808155,31.673894439186473,0.8622246048874855,25.934500000403204
000192.npy,0.03,0.0023638915736228228,0.03935577720403671,26.263724537465336,0.9360920036715269,25.729100000717153
000372.npy,0.03,0.0013747788034379482,0.029511617496609688,28.617671886253582,0.6569836287398338,25.823799999670882
002021.npy,0.03,0.0025917640887200832,0.041282061487436295,25.864045524277728,0.6839426217460632,25.265199999921606
002087.npy,0.03,0.0024846247397363186,0.03761231154203415,26.04739176414526,0.5656972934783697,25.235600000087288
000566.npy,0.03,0.0059058028273284435,0.05975506454706192,22.287210733405875,0.45044242356409875,25.23139999993873
000898.npy,0.03,0.001821909099817276,0.03889406472444534,27.394732881062247,0.9295139040131569,25.13560000079451
001482.npy,0.03,0.002621985739096999,0.04422886669635773,25.813696925395156,0.8167192666490078,24.991500000396627
001635.npy,0.03,0.0023370711132884026,0.04624640569090843,26.313280706483184,0.9337547380738258,24.991700000100536
002390.npy,0.03,0.004682694096118212,0.056501664221286774,23.295042189147125,0.5617862456333041,24.935200000072655
001754.npy,0.03,0.003968031611293554,0.039060983806848526,24.014248571826595,0.8315614726555198,24.514300000191724
002394.npy,0.03,0.007415272761136293,0.06482422351837158,21.298728526662924,0.7355399411413297,24.553799999921466
003059.npy,0.03,0.00108968501444906,0.025303153321146965,29.62699035910124,0.9069082327454537,24.56869999969058
001076.npy,0.03,0.00433987844735384,0.05173890292644501,23.625223899433635,0.6216846655985336,24.668000000019674
002207.npy,0.03,0.007709945552051067,0.06650066375732422,21.12948683598864,0.876947591800496,24.310199999490578
002299.npy,0.03,0.0012979564489796758,0.02554553747177124,28.86739894989885,0.7899042563233376,24.206199999753153
003051.npy,0.03,0.0025445898063480854,0.04954572767019272,25.943822164852083,0.9509652164697647,24.20910000000731
001010.npy,0.03,0.002387950662523508,0.041101545095443726,26.219746329263593,0.9037218417026996,23.82800000032148
003192.npy,0.03,0.0006732629262842238,0.016975073143839836,31.718152969337062,0.9098358710925281,23.899100000562612
001084.npy,0.03,0.0006348805036395788,0.020359253510832787,31.97308025382509,0.8005901209630966,23.826000000553904
000585.npy,0.03,0.0026111509650945663,0.04039298743009567,25.831680234420425,0.3663746442797184,23.701400000391004
001879.npy,0.03,0.0007570015150122344,0.020601028576493263,31.209032433306096,0.8580300504751206,23.63359999981185
002633.npy,0.03,0.004597415216267109,0.052248045802116394,23.3748627923961,0.3063146290439963,23.565100000269013
001620.npy,0.03,0.0008529609185643494,0.01919788494706154,30.690708840136995,0.8786536586844623,23.43950000067707
002044.npy,0.03,0.003942024894058704,0.049682386219501495,24.0428065440205,0.8251620763369203,23.214699999698496
002684.npy,0.03,0.002821751870214939,0.03612447530031204,25.494811826940715,0.7281190925125167,23.275399999874935
000870.npy,0.03,0.003916759975254536,0.04993674159049988,24.07073017474729,0.26974718899405004,23.243599999659637
001288.npy,0.03,0.0006692700553685427,0.018845267593860626,31.743985991775475,0.845892594212532,22.86669999921287
002940.npy,0.03,0.006967176217585802,0.060856278985738754,21.56943216001749,0.7044433923681006,22.962500000176078
002323.npy,0.03,0.0030187363736331463,0.03876427561044693,25.20174809753604,0.8154031635912093,23.01850000003469
000864.npy,0.03,0.009480985812842846,0.0711483359336853,20.231464971078164,0.7197464486484115,22.99700000003213
000271.npy,0.03,0.0019452956039458513,0.025102490559220314,27.110143847842018,0.764257322406292,22.640099999989616
001096.npy,0.03,0.0023531876504421234,0.033148810267448425,26.283434766062236,0.771264383251965,22.720099999787635
001643.npy,0.03,0.0004817790468223393,0.016306599602103233,33.17152060878692,0.801783673201561,22.748200000023644
001292.npy,0.03,0.001923407195135951,0.03237996622920036,27.159287690929233,0.796666666266203,22.750799999812443
000131.npy,0.03,0.0035501914098858833,0.04601823166012764,24.497482423774358,0.8162110476461649,22.412599999370286
000938.npy,0.03,0.0011440180242061615,0.027075299993157387,29.41567121393884,0.8065679543581009,22.334399999635934
000229.npy,0.03,0.007618913426995277,0.06670494377613068,21.181069448811947,0.7538589710480832,22.35830000063288
001328.npy,0.03,0.0009820926934480667,0.02436937391757965,30.07847504992587,0.9016229466893821,22.26929999960703
002804.npy,0.03,0.0020499397069215775,0.033239178359508514,26.8825896707406,0.7225856344446503,22.305800000140152
000899.npy,0.03,0.0017572835786268115,0.03838326036930084,27.551581509288205,0.9326677449469566,22.18559999982972
002281.npy,0.03,0.0029850180726498365,0.04030391573905945,25.250530421702152,0.8213224517760277,22.28460000060295
002818.npy,0.03,0.0021650060079991817,0.035377565771341324,26.645408706654802,0.6081174277424812,22.31489999940095
002621.npy,0.03,0.0010179202072322369,0.023297825828194618,29.922862639624903,0.797676403153658,21.748699999989185
001105.npy,0.03,0.0016677696257829666,0.02624533511698246,27.778639488462808,0.7169431810855865,21.689299999707146
001554.npy,0.03,0.002936078468337655,0.04135183244943619,25.322323205048377,0.7112986667950153,21.717200000239245
001893.npy,0.03,0.00294169457629323,0.03886284679174423,25.31402427759111,0.8425896499400437,21.398199999566714
000669.npy,0.03,0.0024931898806244135,0.03866223245859146,26.03244626828891,0.6745643869691491,21.4497000006304
001002.npy,0.03,0.0026380037888884544,0.04231519252061844,25.787246167248536,0.5010723438001871,21.408200000223587
002986.npy,0.03,0.0028952513821423054,0.041172731667757034,25.383137119267335,0.42803322439915875,21.381700000347337
002187.npy,0.03,0.001690112636424601,0.03248033672571182,27.720843735463387,0.8878066955635547,21.339099999750033
000700.npy,0.03,0.0009882572339847684,0.024537745863199234,30.051300154757946,0.8489972467808723,21.311200000127428
002600.npy,0.03,0.0014329900732263923,0.029939807951450348,28.43756789718123,0.8142252858234644,21.354699999392324
002495.npy,0.03,0.005914014298468828,0.06025170534849167,22.281176293473056,0.6013369753831923,20.89920000071288
000292.npy,0.03,0.0005876926006749272,0.016037771478295326,32.30849764101027,0.8593525124182702,20.824399999582965
002654.npy,0.03,0.00432754959911108,0.04946097359061241,23.637579827425924,0.6836844629816848,20.6159999997908
002799.npy,0.03,0.0020254587288945913,0.03641017526388168,26.934765928466938,0.5096900044713021,20.61539999976958
002874.npy,0.03,0.0026470168959349394,0.04727610945701599,25.772432817817847,0.8629669570262433,20.55560000007972
001093.npy,0.03,0.00028884096536785364,0.01299445889890194,35.39341245191763,0.8983924205722809,20.344000000477536
002745.npy,0.03,0.0008929112227633595,0.022851798683404922,30.491916898059046,0.798618343100071,20.309600000473438
000858.npy,0.03,0.0014900914393365383,0.032042767852544785,28.267870618421664,0.766712312743187,20.314000000325905
001455.npy,0.03,0.0009086228674277663,0.023235274478793144,30.416163634445507,0.9020270658025742,20.573400000102993
001516.npy,0.03,0.0038973947521299124,0.04374885559082031,24.09225609670043,0.8083094173809886,20.2222999996593
000666.npy,0.03,0.0006530515383929014,0.017398301512002945,31.85052542692639,0.7879549686884246,20.2476000004026
001494.npy,0.03,0.0013249667827039957,0.02871353179216385,28.777950233608188,0.8213182373685837,20.267599999897357
002603.npy,0.03,0.0015585473738610744,0.027405843138694763,28.07279993956719,0.6456094308041335,20.14820000022155
001857.npy,0.03,0.0006732371402904391,0.021711964160203934,31.718319188825305,0.9535595770339966,19.87269999972341
003158.npy,0.03,0.0021145453210920095,0.03679803013801575,26.747830019990218,0.42116612723731994,19.815900000139663
003151.npy,0.03,0.001095535117201507,0.024149835109710693,29.60373696213338,0.8474936510828733,19.723700000213285
000413.npy,0.03,0.007537590805441141,0.07019579410552979,21.22767462147862,0.5160813979548663,19.588199999816425
000953.npy,0.03,0.0009679360082373023,0.025175660848617554,30.141533250164567,0.7251070978603363,19.44329999969341
000326.npy,0.03,0.0008325615199282765,0.018714573234319687,30.795836677198416,0.8497901461004019,19.445799999630253
001185.npy,0.03,0.0017809892306104302,0.032519713044166565,27.493387074492034,0.8363628145561218,19.737200000236044
000933.npy,0.03,0.0009150403784587979,0.020592940971255302,30.385597550535394,0.712480836461842,19.39219999985653
002708.npy,0.03,0.003547817934304476,0.050644390285015106,24.500386685820988,0.5845835036640167,19.19980000002397
000187.npy,0.03,0.0006613516015931964,0.019508399069309235,31.795675486383544,0.8749229204740524,19.156199999997625
000284.npy,0.03,0.004757085349410772,0.04894658178091049,23.226590516382682,0.702662589524582,19.21429999947577
002885.npy,0.03,0.002488123020157218,0.03663459047675133,26.041281171581986,0.7359893830437735,19.350200000189943
000787.npy,0.03,0.0005055438377894461,0.01598597690463066,32.962411835114175,0.84165614614892,18.897699999797624
002364.npy,0.03,0.0020733908750116825,0.02969001792371273,26.833188033170817,0.7377100112416148,19.022499999664433
001481.npy,0.03,0.0028371019288897514,0.0462193489074707,25.471250655980665,0.8198942396759987,19.02760000029957
002533.npy,0.03,0.012486608698964119,0.08997094631195068,19.03555486866123,0.4900672454770282,19.054200000027777
002574.npy,0.03,0.0013005698565393686,0.03171584755182266,28.858663382942904,0.9155521001520157,18.58639999954903
001200.npy,0.03,0.00241479673422873,0.03775956109166145,26.171194334237793,0.7992993943781331,18.7605999999505
002261.npy,0.03,0.0015901863807812333,0.03291560709476471,27.985519686640675,0.8671445194821358,18.559499999355467
000322.npy,0.03,0.0016818589065223932,0.02964719757437706,27.742104273306524,0.8118908223437071,18.596699999761768
