filename,sigma,mse,mae,psnr_db,ssim,inference_ms
001276.npy,0.05,0.0034957989118993282,0.04285189136862755,24.56453563430089,0.7815614883598089,12.045800000123563
002920.npy,0.05,0.009676053188741207,0.07306472212076187,20.143017420964608,0.6925931583380811,12.072399999851768
000823.npy,0.05,0.001226067659445107,0.029236309230327606,29.114855411045156,0.5250850971906781,12.40819999929954
002825.npy,0.05,0.004957212135195732,0.05171622708439827,23.04762515595195,0.518394970609188,12.528899999779242
002208.npy,0.05,0.006340464577078819,0.06285907328128815,21.9787894394856,0.4599832919389026,12.305799999921874
000867.npy,0.05,0.0051605235785245895,0.057541653513908386,22.873062209394224,0.24200519793236255,12.337600000137172
001733.npy,0.05,0.0009636846370995045,0.02416849508881569,30.160650739088023,0.6551710055177212,12.206899999910092
002484.npy,0.05,0.0006448742933571339,0.01930283196270466,31.905249116564974,0.8294032522197068,12.264099999811151
002161.npy,0.05,0.004266985692083836,0.050311923027038574,23.698787847247168,0.6497816741981804,12.173000000075263
001085.npy,0.05,0.0010879584588110447,0.026266038417816162,29.63387672586041,0.7252940072909594,12.274499999875843
000676.npy,0.05,0.0060119666159152985,0.0517638698220253,22.209834485706654,0.7226921607771217,13.002200000300945
002251.npy,0.05,0.0014168418711051345,0.029240833595395088,28.48678634586878,0.8524403755724687,13.922099999945203
001946.npy,0.05,0.0026799668557941914,0.03828997164964676,25.718705840639153,0.7900899940530062,14.011000000209606
002702.npy,0.05,0.0005022285040467978,0.017587315291166306,32.99098680688294,0.8000085069684982,13.924100000622275
000525.npy,0.05,0.000962116930168122,0.02471209689974785,30.16772144200454,0.6676100237968862,13.879800000722753
000515.npy,0.05,0.015556501224637032,0.09534895420074463,18.08088075318933,0.5840057167468455,16.239000000496162
002181.npy,0.05,0.0016772147500887513,0.03359295427799225,27.754113252546908,0.8563071817269325,17.06000000012864
000283.npy,0.05,0.002891581505537033,0.03674868866801262,25.388645365658462,0.8011580679498315,17.175699999825156
001990.npy,0.05,0.0008388720452785492,0.024450594559311867,30.76304298687851,0.9233035922107696,17.162500000267755
000350.npy,0.05,0.0021609836257994175,0.03550604358315468,26.653485232871894,0.6912328755669892,17.186099999889848
003139.npy,0.05,0.003653287421911955,0.04432843253016472,24.37316134552991,0.714682942146562,20.371200000226963
003083.npy,0.05,0.001388085656799376,0.026993360370397568,28.57583715052945,0.7977909471970499,20.66930000000866
000986.npy,0.05,0.0035507511347532272,0.05331702530384064,24.496797601274707,0.7956983492448703,20.671799999945506
000237.npy,0.05,0.0020367573015391827,0.03487285226583481,26.91060741940663,0.797976053881526,20.59800000006362
000980.npy,0.05,0.005261287558823824,0.0531596764922142,22.789079519293203,0.6167720836325585,23.756800000228395
001259.npy,0.05,0.0006528859375976026,0.021785542368888855,31.851626752803103,0.9704516254919767,23.711400000138383
001486.npy,0.05,0.001168062910437584,0.027708198875188828,29.32533794889065,0.8433018772552013,23.752799999783747
000458.npy,0.05,0.003446267219260335,0.04061901569366455,24.626510596568195,0.6350188826368246,24.129899999934423
000079.npy,0.05,0.0009099048329517245,0.02378074824810028,30.410040273260186,0.6859450674450398,25.425899999390822
002001.npy,0.05,0.0018561166943982244,0.033681612461805344,27.313947263591622,0.4802680080589056,25.40370000042458
001327.npy,0.05,0.0038686655461788177,0.043185796588659286,24.124388042287688,0.7103331530052097,25.46840000013617
002453.npy,0.05,0.0014243458863347769,0.02996489405632019,28.463845435816488,0.8778823875272274,26.740599999357073
000002.npy,0.05,0.0007719870191067457,0.021011516451835632,31.123899999291453,0.8377523713893891,26.784199999383418
002172.npy,0.05,0.002519358415156603,0.03561180830001831,25.98710019901776,0.71568471477741,26.798399999279354
002209.npy,0.05,0.0032697892747819424,0.04389502480626106,24.85480234680626,0.6686439260421917,27.06990000024234
000661.npy,0.05,0.0014219301519915462,0.03140409663319588,28.471217214273103,0.7083310854194165,27.161599999999453
001531.npy,0.05,0.0009762807749211788,0.024184104055166245,30.104252508508438,0.64982789703691,27.143599999362777
003053.npy,0.05,0.0012576773297041655,0.02741718292236328,29.004307734244033,0.7558027526379824,27.210000000195578
003174.npy,0.05,0.0011895329225808382,0.021786421537399292,29.246235241227623,0.8975518866363764,27.317000000039116
002494.npy,0.05,0.005712654907256365,0.05859258398413658,22.431620071321852,0.6034864035325348,27.001999999811233
003019.npy,0.05,0.0018435623496770859,0.03441198170185089,27.3434218206279,0.44008558915543555,26.998299999831943
002617.npy,0.05,0.0025694824289530516,0.037205249071121216,25.901543562596846,0.6077159080173373,27.087399999800255
001222.npy,0.05,0.0015319254016503692,0.028628094121813774,28.147623927374305,0.804431881135583,27.04859999994369
002561.npy,0.05,0.002199526410549879,0.03302426636219025,26.576708342986414,0.7511558286478929,27.04600000015489
000435.npy,0.05,0.0011354205198585987,0.026170358061790466,29.448432681770793,0.6608450391503572,27.002099999663187
002079.npy,0.05,0.002547347452491522,0.038556069135665894,25.939118200984662,0.8526951260015965,27.078500000243366
000731.npy,0.05,0.0014144767774268985,0.02936597540974617,28.49404183819273,0.764805300512433,27.12379999957193
002050.npy,0.05,0.0008679182501509786,0.022590303793549538,30.61521195078243,0.7328160494887829,26.967599999807135
001078.npy,0.05,0.0024810959585011005,0.038862280547618866,26.0535640740368,0.6315331328123808,27.061699999649136
002947.npy,0.05,0.0035596140660345554,0.046150002628564835,24.485970697728703,0.6977999995181561,27.02880000015284
002957.npy,0.05,0.0024433890357613564,0.03727949038147926,26.12007393006575,0.6840579507550169,26.86710000034509
000013.npy,0.05,0.0043115802109241486,0.05148344114422798,23.65363514332509,0.9180107141640782,26.73679999952583
001858.npy,0.05,0.001389122917316854,0.0321492999792099,28.57259311643443,0.8802990661753118,26.708899999903224
000647.npy,0.05,0.003146374598145485,0.04330679401755333,25.021895896900915,0.6193035764883608,26.572600000690727
001780.npy,0.05,0.0028800421860069036,0.04938694089651108,25.406011696764953,0.7981796507928371,26.448099999470287
001202.npy,0.05,0.0016971840523183346,0.0295279361307621,27.70271063368257,0.6430638322424889,26.527800000621937
003198.npy,0.05,0.0024715024046599865,0.0351199209690094,26.070390011022056,0.6710483631534166,26.408000000628817
003159.npy,0.05,0.0018272326560691,0.03412320837378502,27.38206175636908,0.43016855720329283,26.34219999981724
002625.npy,0.05,0.003017324022948742,0.04362761974334717,25.203780784491606,0.4392675432910919,26.321199999983946
001092.npy,0.05,0.002496137283742428,0.03594997525215149,26.02731493954469,0.8297360045368671,26.223200000458746
002199.npy,0.05,0.0010703045409172773,0.025072205811738968,29.70492659513298,0.6944107168471814,26.282299999365932
002792.npy,0.05,0.001813771203160286,0.03681020811200142,27.414175301111257,0.861785016846776,26.280799999767623
000469.npy,0.05,0.004407338332384825,0.04678114503622055,23.55823618070302,0.6134013921991884,26.501899999857415
002952.npy,0.05,0.0027775524649769068,0.03658469766378403,25.563377325989315,0.7220739831578136,25.809100000515173
002786.npy,0.05,0.002358271274715662,0.03854642063379288,26.274062192942335,0.782724033855319,25.678899999547866
000047.npy,0.05,0.004127900116145611,0.049320973455905914,23.84270793672855,0.6969466106867194,25.917899999512883
002266.npy,0.05,0.002316042548045516,0.032169949263334274,26.352534666507434,0.694289791084513,25.792100000217033
001029.npy,0.05,0.001265967614017427,0.029862171038985252,28.97577405090999,0.8672738965547084,25.521100000332808
002167.npy,0.05,0.001086088945157826,0.027905885130167007,29.64134610442197,0.8565384270095825,25.465600000643462
001917.npy,0.05,0.00275212898850441,0.03849761188030243,25.60331225888384,0.7193029665374457,25.478400000793044
002440.npy,0.05,0.0013561858795583248,0.025801021605730057,28.676807848209762,0.8632121417546869,25.02500000082364
001563.npy,0.05,0.0027654010336846113,0.03977459669113159,25.582419012067973,0.8595516055346727,25.192999999489984
001576.npy,0.05,0.0021775541827082634,0.032339856028556824,26.62031061787068,0.7832622446765737,25.225200000022596
000260.npy,0.05,0.0027613192796707153,0.038530733436346054,25.58883353324199,0.7190322978389263,24.620900000627444
002442.npy,0.05,0.0012570873368531466,0.02727578952908516,29.006345626493115,0.8448688013544082,24.808600000142178
001729.npy,0.05,0.010528208687901497,0.08006496727466583,19.77645518020183,0.6101449172365293,24.74490000076912
002787.npy,0.05,0.00211494998075068,0.03639918565750122,26.746998880478415,0.7815775076014996,24.604199999885168
000655.npy,0.05,0.0023004389367997646,0.03381546214222908,26.38189312644772,0.7065173176885843,24.573599999712314
002570.npy,0.05,0.0020273765549063683,0.03590313717722893,26.930656094461174,0.490091417019248,24.479900000187627
000626.npy,0.05,0.06878261268138885,0.22302375733852386,11.625213363719242,0.2507851991223097,24.468999999953667
000449.npy,0.05,0.000902376719750464,0.023526495322585106,30.446121047491317,0.7977602788206339,24.25240000047779
000192.npy,0.05,0.0019619453232735395,0.03273937478661537,27.073131135486896,0.9337192435518615,24.145100000168895
000372.npy,0.05,0.0011713220737874508,0.027163242921233177,29.31323647958429,0.651514904914856,24.073200000202633
002021.npy,0.05,0.002380232559517026,0.03913015499711037,26.23380616684836,0.6833207463871837,23.87029999954393
002087.npy,0.05,0.0022667995654046535,0.03563964366912842,26.44586879648204,0.574333308318317,23.577299999487877
000566.npy,0.05,0.005495072342455387,0.057609282433986664,22.600265641496314,0.4740611689558774,23.855899999944086
000898.npy,0.05,0.001480353414081037,0.03446624428033829,28.29634595077856,0.9121691474037208,23.84729999994306
001482.npy,0.05,0.00233705947175622,0.04106879234313965,26.313301976569225,0.8064381453356743,23.351800000455114
001635.npy,0.05,0.0017942271661013365,0.039853163063526154,27.46122561149321,0.9298555515608787,23.341899999650195
002390.npy,0.05,0.004329178482294083,0.05295815318822861,23.635945177826258,0.5638965011160858,23.3645999996952
001754.npy,0.05,0.0040733530186116695,0.040618374943733215,23.90047942334251,0.7774412304050773,23.438500000338536
002394.npy,0.05,0.007597861811518669,0.06509562581777573,21.19308615957337,0.7238682166695316,23.21730000039679
003059.npy,0.05,0.0008964122971519828,0.020499583333730698,30.474921839394923,0.9017309662114829,23.237800000060815
001076.npy,0.05,0.004224487580358982,0.05105488374829292,23.74225966535013,0.625185778407175,23.104300000341027
002207.npy,0.05,0.0076889414340257645,0.06500227004289627,21.14133442687375,0.8734491878708899,23.155400000177906
002299.npy,0.05,0.0013100698124617338,0.02614385262131691,28.827055786161964,0.7803298984050602,23.04050000020652
003051.npy,0.05,0.002010166645050049,0.04356836900115013,26.967679592355523,0.9497708063516617,22.973000000092725
001010.npy,0.05,0.0023205524776130915,0.04060430824756622,26.344085952075325,0.8819308477637767,23.005200000625337
003192.npy,0.05,0.0009629086125642061,0.022722367197275162,30.16414927812823,0.7849873920777142,22.80099999916274
001084.npy,0.05,0.0010789851658046246,0.026754088699817657,29.669845176481225,0.6875110019079447,22.343800000271585
000585.npy,0.05,0.0024935295805335045,0.039474256336688995,26.031854661355812,0.37985496387052536,22.351000000526255
001879.npy,0.05,0.0008196997223421931,0.022142309695482254,30.86345240112733,0.7706113393714428,22.389400000065507
002633.npy,0.05,0.004619026090949774,0.05283861607313156,23.35449591114819,0.3226957542794347,22.400800000468735
001620.npy,0.05,0.0010767367202788591,0.022880714386701584,29.67890496007407,0.8033485872383118,22.270699999353383
002044.npy,0.05,0.0037767738103866577,0.04681926965713501,24.22879051223913,0.8208430640869737,22.28560000003199
002684.npy,0.05,0.0028770482167601585,0.03776915743947029,25.41052837403829,0.6991806624658405,22.347199999785516
000870.npy,0.05,0.0037184120155870914,0.04868483543395996,24.296424837215874,0.2810692043483257,21.972399999867775
001288.npy,0.05,0.0010530853178352118,0.02498888596892357,29.775364441211853,0.698104508797884,22.211200000128883
002940.npy,0.05,0.006851323880255222,0.06142242252826691,21.642255090209233,0.6759088540236838,22.23520000006829
002323.npy,0.05,0.0031929127871990204,0.04116503894329071,24.958129587918556,0.7711015225300193,22.12839999992866
000864.npy,0.05,0.00966886430978775,0.07255613803863525,20.14624529827214,0.7104512670872775,21.83549999972456
000271.npy,0.05,0.002555052051320672,0.03401292860507965,25.926002665145788,0.6075754358232022,21.78139999978157
001096.npy,0.05,0.00249565951526165,0.03502783551812172,26.028146747344223,0.7507568099965263,21.72470000004978
001643.npy,0.05,0.0008772072615101933,0.022788673639297485,30.568978053926568,0.68681247485286,21.623399999953108
001292.npy,0.05,0.0022051213309168816,0.03562920540571213,26.56567498179035,0.7661624227671027,21.43620000060764
000131.npy,0.05,0.003787561785429716,0.04797486960887909,24.216402562516897,0.8054351986152529,21.58990000043559
000938.npy,0.05,0.0008929874747991562,0.02293333038687706,30.491546401322132,0.8019103558723927,21.479899999576446
000229.npy,0.05,0.0076882862485945225,0.06715743988752365,21.14170470853424,0.7479528075709269,21.405200000117475
001328.npy,0.05,0.0008600822766311467,0.022225013002753258,30.65459990120425,0.8785761205362081,21.242400000119233
002804.npy,0.05,0.0021733592730015516,0.0348365344107151,26.628684591699113,0.6944832394036241,21.201800000199
000899.npy,0.05,0.0014900255482643843,0.03458980470895767,28.2680627055826,0.9170371026244164,21.15510000021459
002281.npy,0.05,0.0031698327511548996,0.04276035353541374,24.98963653634344,0.7894396791483164,21.153400000002875
002818.npy,0.05,0.002097122836858034,0.03513599932193756,26.783761340474616,0.6147669872895479,20.679199999904085
002621.npy,0.05,0.0009909126674756408,0.022465048357844353,30.039646072308102,0.7730294445532561,20.64760000030219
001105.npy,0.05,0.0021187886595726013,0.03234405070543289,26.7391235406713,0.6181249733372405,20.74079999965761
001554.npy,0.05,0.0028495602309703827,0.04084385558962822,25.452221465111467,0.6841686153316497,20.746299999700568
001893.npy,0.05,0.002940485719591379,0.037394020706415176,25.31580924812967,0.8290893956540525,20.501900000454043
000669.npy,0.05,0.002274267841130495,0.03621618449687958,26.431583757210998,0.669565741550982,20.60390000042389
001002.npy,0.05,0.002356934128329158,0.039216287434101105,26.276525645086245,0.5027569369331002,20.611900000403693
002986.npy,0.05,0.002573769073933363,0.03808964043855667,25.894303800965478,0.4277321884979345,20.515899999736575
002187.npy,0.05,0.001644945121370256,0.03301820158958435,27.838485930760882,0.82021745764184,20.218600000589504
000700.npy,0.05,0.0012515599373728037,0.02860548347234726,29.0254829981852,0.7659526141178608,20.409799999470124
002600.npy,0.05,0.0013544425601139665,0.029186811298131943,28.682394071578198,0.7987318081402779,20.42410000012751
002495.npy,0.05,0.005724972113966942,0.05857293680310249,22.422266401698707,0.6061089758088961,20.408899999893038
000292.npy,0.05,0.0010618538362905383,0.023531286045908928,29.739352778752597,0.7086545855352878,20.23540000027424
002654.npy,0.05,0.0045341020449995995,0.0507560670375824,23.43508736459698,0.6662666404729792,20.29249999941385
002799.npy,0.05,0.001749859657138586,0.033644117414951324,27.56996747183748,0.50894813833642,20.231800000146904
002874.npy,0.05,0.0021211858838796616,0.04114764928817749,26.734212465588875,0.8615763988499642,20.26449999993929
001093.npy,0.05,0.0007102771778590977,0.020749252289533615,31.48572134576232,0.7487835761179924,19.998900000246067
002745.npy,0.05,0.001051014638505876,0.025386586785316467,29.783912473220028,0.7429464490259886,20.12730000024021
000858.npy,0.05,0.001177178230136633,0.028003603219985962,29.29157783748387,0.7628384762105942,20.281299999624025
001455.npy,0.05,0.0007953675813041627,0.021438732743263245,30.99432102409956,0.8736441144413948,20.081800000298244
001516.npy,0.05,0.004031614400446415,0.04568201303482056,23.945210103804104,0.781276439225425,19.76630000081059
000666.npy,0.05,0.0013463732320815325,0.027603110298514366,28.708345363634745,0.5919663269800097,19.826499999908265
001494.npy,0.05,0.0014043910196051002,0.031106259673833847,28.525119575302405,0.7163417282619476,19.71750000029715
002603.npy,0.05,0.0019171228632330894,0.03238997980952263,27.17350062816009,0.5635062838705182,19.82609999959095
001857.npy,0.05,0.0005480419495142996,0.018242670223116875,32.611861885793346,0.9303071877131462,19.647600000098464
003158.npy,0.05,0.001924522453919053,0.035053037106990814,27.156770011615606,0.422285924372077,19.78549999967072
003151.npy,0.05,0.0012668154668062925,0.02707953192293644,28.97286624927766,0.7766358878903389,19.61459999984072
000413.npy,0.05,0.007178806234151125,0.06780380755662918,21.439477705135058,0.5233531718432084,19.67069999955129
000953.npy,0.05,0.0008086448651738465,0.02269596979022026,30.92242169665521,0.7121254123764038,19.747400000596826
000326.npy,0.05,0.0013544948305934668,0.02625538595020771,28.682226557219572,0.7112278238130509,19.515099999807717
001185.npy,0.05,0.0018890236970037222,0.03329867869615555,27.237625566199473,0.8212663436968326,19.491799999741488
000933.npy,0.05,0.0012993199052289128,0.026762239634990692,28.862839245096,0.600760894621551,19.57920000040758
002708.npy,0.05,0.003072421532124281,0.04638062044978142,25.1251919368293,0.5932777377816438,19.51580000059039
000187.npy,0.05,0.0010281348368152976,0.02495325356721878,29.879499164692106,0.7843728663691282,19.42030000009254
000284.npy,0.05,0.004810158628970385,0.04907391965389252,23.17840605488979,0.6952946550320126,19.3846999991365
002885.npy,0.05,0.0024850252084434032,0.03689432889223099,26.046692110016338,0.7271856933449655,19.387299999834795
000787.npy,0.05,0.0009436557302251458,0.022938143461942673,30.251864028296364,0.698148785028696,19.518000000061875
002364.npy,0.05,0.0022487277165055275,0.031576335430145264,26.480630925652267,0.6938578274559826,19.686300000103074
001481.npy,0.05,0.0024665517266839743,0.04226613789796829,26.07909768771531,0.8152242838431001,19.610600000305567
002533.npy,0.05,0.012550439685583115,0.09015577286481857,19.013410595871953,0.49366177115760745,19.50970000052621
002574.npy,0.05,0.0009412893559783697,0.02595483884215355,30.262768579224137,0.9120303886990547,19.514300000082585
001200.npy,0.05,0.0023210409563034773,0.03747057542204857,26.34317210074077,0.7880690588915972,19.24830000007205
002261.npy,0.05,0.0013064519735053182,0.02891482226550579,28.83906559552265,0.863624646958828,19.119700000373996
000322.npy,0.05,0.0019820532761514187,0.03397046774625778,27.028846527677352,0.739324819203496,19.167899999956717
